    0.0120
    0.0120
    0.0120
    0.0136
    0.0140
    0.0140
    0.0140
    0.0140
    0.0140
    0.0140
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0150
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0160
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0170
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0180
    0.0190
    0.0190
    0.0190
    0.0190
    0.0190
    0.0190
    0.0190
    0.0190
    0.0192
    0.0200
    0.0200
    0.0200
    0.0200
    0.0200
    0.0200
    0.0200
    0.0200
    0.0200
    0.0200
    0.0210
    0.0210
    0.0210
    0.0214
    0.0214
    0.0220
    0.0220
    0.0222
    0.0228
    0.0228
    0.0230
    0.0230
    0.0230
    0.0232
    0.0240
    0.0240
    0.0240
    0.0240
    0.0240
    0.0240
    0.0240
    0.0260
    0.0260
    0.0260
    0.0260
    0.0260
    0.0260
    0.0260
    0.0262
    0.0272
    0.0272
    0.0278
    0.0280
    0.0280
    0.0280
    0.0284
    0.0284
    0.0284
    0.0290
    0.0292
    0.0294
    0.0296
    0.0302
    0.0312
    0.0320
    0.0320
    0.0320
    0.0320
    0.0322
    0.0328
    0.0330
    0.0332
    0.0332
    0.0340
    0.0340
    0.0348
